2099.3,2.2634,0,4.7138,-0.54349,915.72,-4.0561,0.082614,0,3,2,0,5,0,10,3,0
2099.3,2.268,0,4.7157,-0.55335,915.65,-4.0535,0.082782,0,3,2,0,5,0,10,3,0
2099.3,2.2712,0,4.7176,-0.56286,915.58,-4.0508,0.087441,0,3,2,0,5,0,10,3,0
2099.3,2.2759,0,4.7197,-0.57191,915.51,-4.0482,0.087622,0,3,2,0,5,0,10,3,0
2099.3,2.2799,0,4.7219,-0.58044,915.45,-4.0456,0.087776,0,3,2,0,5,0,10,3,0
2099.3,2.282,0,4.7242,-0.58839,915.38,-4.043,0.087858,0,3,2,0,5,0,10,3,0
2099.3,2.2847,0,4.7266,-0.59572,915.31,-4.0404,0.08796,0,3,2,0,5,0,10,3,0
2099.3,2.2858,0,4.7292,-0.60245,915.25,-4.0378,0.088004,0,3,2,0,5,0,10,3,0
2099.3,2.2887,0,4.7318,-0.6086,915.18,-4.0352,0.083536,0,3,2,0,5,0,10,3,0
2099.4,2.2897,0,4.7346,-0.61426,915.12,-4.0326,0.083575,0,3,2,0,5,0,10,3,0
2099.4,2.2901,0,4.7375,-0.61954,915.06,-4.0301,0.076718,0,3,2,0,5,0,10,3,0
2099.4,2.2901,0,4.7405,-0.62457,915.01,-4.0275,0.076717,0,3,2,0,5,0,10,3,0
2099.4,2.2896,0,4.7436,-0.62951,914.96,-4.025,0.067542,0,3,2,0,5,0,10,3,0
2099.4,2.2885,0,4.7468,-0.63451,914.91,-4.0225,0.06751,0,3,2,0,5,0,10,3,0
2099.4,2.2885,0,4.7502,-0.63975,914.87,-4.0199,0.062935,0,3,2,0,5,0,10,3,0
2099.4,2.2874,0,4.7536,-0.64537,914.84,-4.0174,0.062905,0,3,2,0,5,0,10,3,0
2099.4,2.2852,0,4.7572,-0.6515,914.81,-4.0149,0.049131,0,3,2,0,5,0,10,3,0
2099.4,2.2827,0,4.7609,-0.65822,914.79,-3.9657,0.049078,0,3,2,0,5,0,10,3,0
2099.4,2.2799,0,4.7647,-0.6656,914.77,-3.9626,0.044459,0,3,2,0,5,0,10,3,0
2099.5,2.2784,0,4.7686,-0.67365,914.75,-3.9595,0.04443,0,3,2,0,5,0,10,3,0
2099.5,2.2754,0,4.7727,-0.68233,914.74,-3.9565,0.037544,0,3,2,0,5,0,10,3,0
2099.5,2.2735,0,4.7768,-0.6916,914.73,-3.9534,0.037513,0,3,2,0,5,0,10,3,0
2099.5,2.2714,0,4.7811,-0.70134,914.73,-3.9504,0.032936,0,3,2,0,5,0,10,3,0
2099.5,2.2684,0,4.7855,-0.71144,914.74,-3.9473,0.032891,0,3,2,0,5,0,10,3,0
2099.5,2.2667,0,4.79,-0.72177,914.74,-3.9443,0.0306,0,3,2,0,5,0,10,3,0
2099.5,2.2659,0,4.7946,-0.73217,914.76,-3.9413,0.030589,0,3,2,0,5,0,10,3,0
2099.5,2.2624,0,4.7993,-0.74258,914.77,-3.9383,0.021493,0,3,2,0,5,0,10,3,0
2099.5,2.2598,0,4.8042,-0.75278,914.8,-3.9352,0.021469,0,3,2,0,5,0,10,3,0
2099.5,2.2585,0,4.8091,-0.76267,914.82,-3.9322,0.016938,0,3,2,0,5,0,10,3,0
2099.6,2.2559,0,4.8142,-0.77215,914.86,-3.9292,0.016919,0,3,2,0,5,0,10,3,0
2099.6,2.2543,0,4.8194,-0.78113,914.89,-3.9263,0.012399,0,3,2,0,5,0,10,3,0
2099.6,2.2513,0,4.8247,-0.78957,914.93,-3.9233,0.012382,0,3,2,0,5,0,10,3,0
2099.6,2.2496,0,4.8301,-0.79742,914.98,-3.9203,0.010123,0,3,2,0,5,0,10,3,0
2099.6,2.2471,0,4.8356,-0.80466,915.03,-3.9174,0.010112,0,3,2,0,5,0,10,3,0
2099.6,2.2469,0,4.8413,-0.81128,915.08,-3.9144,0.014605,0,3,2,0,5,0,10,3,0
2099.6,2.2462,0,4.8471,-0.81729,915.14,-3.9115,0.0146,0,3,2,0,5,0,10,3,0
2099.6,2.2455,0,4.8529,-0.82269,915.21,-3.9086,0.0078591,0,3,2,0,5,0,10,3,0
2099.6,2.2447,0,4.8588,-0.82748,915.28,-3.9056,0.0078566,0,3,2,0,5,0,10,3,0
2099.7,2.2464,0,4.8647,-0.83167,915.35,-3.9027,0.0011232,0,3,2,0,5,0,10,3,0
2099.7,2.248,0,4.8706,-0.83525,915.43,-3.8998,0.001124,0,3,2,0,5,0,10,3,0
2099.7,2.2476,0,4.8765,-0.83822,915.51,-3.8969,-0.0078667,0,3,2,0,5,0,10,3,0
2099.7,2.2464,0,4.8824,-0.84057,915.6,-3.894,-0.0078625,0,3,2,0,5,0,10,3,0
2099.7,2.2476,0,4.8882,-0.84263,915.7,-3.8911,-0.010114,0,3,2,0,5,0,10,3,0
2099.7,2.2459,0,4.8941,-0.8442,915.79,-3.8882,-0.010107,0,3,2,0,5,0,10,3,0
2099.7,2.2432,0,4.9,-0.84512,915.89,-3.8854,-0.016824,0,3,2,0,5,0,10,3,0
2099.7,2.2406,0,4.9059,-0.84539,916,-3.8825,-0.016804,0,3,2,0,5,0,10,3,0
2099.7,2.2407,0,4.9118,-0.84502,916.11,-3.8797,-0.010083,0,3,2,0,5,0,10,3,0
2099.7,2.2378,0,4.9176,-0.84404,916.23,-3.8768,-0.01007,0,3,2,0,5,0,10,3,0
2099.7,2.2369,0,4.9235,-0.84252,916.35,-3.874,-0.0055922,0,3,2,0,5,0,10,3,0
2099.8,2.2344,0,4.9294,-0.84052,916.48,-3.8711,-0.005586,0,3,2,0,5,0,10,3,0
2099.8,2.2331,0,4.9353,-0.83815,916.61,-3.8683,0.0011166,0,3,2,0,5,0,10,3,0
2099.8,2.2287,0,4.9412,-0.83555,916.74,-3.8655,0.0011143,0,3,2,0,5,0,10,3,0
2099.8,2.2274,0,4.9471,-0.83288,916.88,-3.8627,0.010023,0,3,2,0,5,0,10,3,0
2099.8,2.2252,0,4.9529,-0.83031,917.03,-3.8599,0.010013,0,3,2,0,5,0,10,3,0
2099.8,2.2253,0,4.9586,-0.82801,917.18,-3.8572,0.014464,0,3,2,0,5,0,10,3,0
2099.8,2.2235,0,4.964,-0.82619,917.33,-3.8544,0.014453,0,3,2,0,5,0,10,3,0
2099.8,2.2222,0,4.9692,-0.825,917.49,-3.8516,0.01,0,3,2,0,5,0,10,3,0
2099.8,2.2211,0,4.9741,-0.82461,917.65,-3.849,0.0099952,0,3,2,0,5,0,10,3,0
2099.8,2.2194,0,4.9789,-0.82512,917.82,-3.8462,0.0011097,0,3,2,0,5,0,10,3,0
2099.9,2.2163,0,4.9834,-0.82662,917.99,-3.8436,0.0011082,0,3,2,0,5,0,10,3,0
2099.9,2.2152,0,4.9876,-0.82945,918.17,-3.8408,-0.0099683,0,3,2,0,5,0,10,3,0
2099.9,2.2138,0,4.9916,-0.83327,918.34,-3.8382,-0.0099621,0,3,2,0,5,0,10,3,0
2099.9,2.2106,0,4.9954,-0.838,918.51,-3.8355,-0.025421,0,3,2,0,5,0,10,3,0
2099.9,2.2061,0,4.999,-0.84351,918.68,-3.8328,-0.02537,0,3,2,0,5,0,10,3,0
2099.9,2.2036,0,5.0023,-0.84969,918.86,-3.8302,-0.029749,0,3,2,0,5,0,10,3,0
2099.9,2.202,0,5.0054,-0.85636,919.03,-3.8275,-0.029727,0,3,2,0,5,0,10,3,0
2099.9,2.1968,0,5.0083,-0.86338,919.2,-3.8249,-0.036248,0,3,2,0,5,0,10,3,0
2099.9,2.1942,0,5.0109,-0.87062,919.38,-3.9263,-0.036204,0,3,2,0,5,0,10,3,0
2099.9,2.1924,0,5.0133,-0.87798,919.55,-3.9223,-0.042752,0,3,2,0,5,0,10,3,0
2100,2.189,0,5.0155,-0.88539,919.72,-3.9185,-0.042685,0,3,2,0,5,0,10,3,0
2100,2.1866,0,5.0174,-0.89283,919.89,-3.9146,-0.04264,0,3,2,0,5,0,10,3,0
2100,2.1838,0,5.0191,-0.90033,920.07,-3.9108,-0.042584,0,3,2,0,5,0,10,3,0
2100,2.1828,0,5.0205,-0.90796,920.24,-3.9069,-0.044748,0,3,2,0,5,0,10,3,0
2100,2.1815,0,5.0218,-0.9158,920.41,-3.9031,-0.044722,0,3,2,0,5,0,10,3,0
2100,2.1796,0,5.0228,-0.92394,920.58,-3.8994,-0.042502,0,3,2,0,5,0,10,3,0
2100,2.1789,0,5.0236,-0.93249,920.76,-3.8956,-0.042489,0,3,2,0,5,0,10,3,0
2100,2.1767,0,5.0241,-0.94149,920.93,-3.8919,-0.035916,0,3,2,0,5,0,10,3,0
2100,2.1743,0,5.0244,-0.95099,921.09,-3.8882,-0.035876,0,3,2,0,5,0,10,3,0
2100.1,2.175,0,5.0245,-0.96097,921.22,-3.8845,-0.020662,0,3,2,0,5,0,10,3,0
2100.1,2.1732,0,5.0243,-0.97135,921.34,-3.8809,-0.020646,0,3,2,0,5,0,10,3,0
2100.1,2.1715,0,5.0239,-0.98203,921.45,-3.8773,-0.0010857,0,3,2,0,5,0,10,3,0
2100.1,2.1719,0,5.0233,-0.99284,921.53,-3.8737,-0.0010859,0,3,2,0,5,0,10,3,0
2100.1,2.1717,0,5.0224,-1.0036,921.6,-3.8701,0.016287,0,3,2,0,5,0,10,3,0
2100.1,2.169,0,5.0213,-1.0141,921.65,-3.8666,0.016268,0,3,2,0,5,0,10,3,0
2100.1,2.1663,0,5.02,-1.0242,921.68,-3.863,0.029245,0,3,2,0,5,0,10,3,0
2100.1,2.1645,0,5.0185,-1.0337,921.7,-3.9611,0.029221,0,3,2,0,5,0,10,3,0
2100.1,2.1615,0,5.0167,-1.0426,921.7,-3.959,0.046471,0,3,2,0,5,0,10,3,0
2100.1,2.1576,0,5.0147,-1.0507,921.68,-3.9568,0.046389,0,3,2,0,5,0,10,3,0
2100.1,2.1554,0,5.0124,-1.0582,921.64,-3.9547,0.050652,0,3,2,0,5,0,10,3,0
2100.2,2.1515,0,5.0099,-1.0653,921.59,-3.9526,0.050559,0,3,2,0,5,0,10,3,0
2100.2,2.1481,0,5.0072,-1.072,921.52,-3.9506,0.046185,0,3,2,0,5,0,10,3,0
2100.2,2.144,0,5.0043,-1.0788,921.43,-3.9485,0.046096,0,3,2,0,5,0,10,3,0
2100.2,2.14,0,5.0011,-1.086,921.32,-3.9465,0.02889,0,3,2,0,5,0,10,3,0
2100.2,2.1358,0,4.9977,-1.0934,921.2,-3.9446,0.028833,0,3,2,0,5,0,10,3,0
2100.2,2.1312,0,4.994,-1.102,921.06,-3.9427,0.0074591,0,3,2,0,5,0,10,3,0
2100.2,2.1255,0,4.9901,-1.1118,920.9,-3.941,0.0074392,0,3,2,0,5,0,10,3,0
2100.2,2.1215,0,4.986,-1.1233,920.72,-3.9392,-0.018032,0,3,2,0,5,0,10,3,0
2100.2,2.1168,0,4.9817,-1.1365,920.53,-3.9373,-0.017992,0,3,2,0,5,0,10,3,0
2100.2,2.1106,0,4.9771,-1.1514,920.32,-3.9355,-0.043267,0,3,2,0,5,0,10,3,0
2100.3,2.1051,0,4.9723,-1.1681,920.09,-3.9337,-0.043154,0,3,2,0,5,0,10,3,0
2100.3,2.0992,0,4.9673,-1.1863,919.85,-3.9319,-0.066125,0,3,2,0,5,0,10,3,0
2100.3,2.0945,0,4.962,-1.2058,919.58,-3.9302,-0.065976,0,3,2,0,5,0,10,3,0
2100.3,2.0882,0,4.9565,-1.2261,919.3,-3.9286,-0.088749,0,3,2,0,5,0,10,3,0
2100.3,2.0806,0,4.9507,-1.2468,919,-3.927,-0.088424,0,3,2,0,5,0,10,3,0
2100.3,2.0734,0,4.9448,-1.2675,918.69,-3.9254,-0.10263,0,3,2,0,5,0,10,3,0
2100.3,2.0646,0,4.9388,-1.2877,918.36,-3.9238,-0.1022,0,3,2,0,5,0,10,3,0
2100.3,2.0557,0,4.9328,-1.3069,918.01,-3.9223,-0.10587,0,3,2,0,5,0,10,3,0
2100.3,2.0506,0,4.9269,-1.3248,917.64,-3.9209,-0.1056,0,3,2,0,5,0,10,3,0
2100.3,2.0446,0,4.9209,-1.3409,917.25,-3.9195,-0.099162,0,3,2,0,5,0,10,3,0
2100.4,2.0381,0,4.9149,-1.3552,916.85,-3.9181,-0.098848,0,3,2,0,5,0,10,3,0
2100.4,2.0292,0,4.909,-1.3667,916.43,-3.9167,-0.092327,0,3,2,0,5,0,10,3,0
2100.4,2.0228,0,4.903,-1.3757,915.99,-3.9154,-0.092037,0,3,2,0,5,0,10,3,0
2100.4,2.0165,0,4.897,-1.3826,915.54,-3.9141,-0.071587,0,3,2,0,5,0,10,3,0
2100.4,2.0103,0,4.891,-1.3875,915.07,-3.9129,-0.071367,0,3,2,0,5,0,10,3,0
2100.4,2.0031,0,4.8851,-1.3905,914.58,-3.9116,-0.053082,0,3,2,0,5,0,10,3,0
2100.4,1.9963,0,4.8791,-1.3919,914.07,-3.9105,-0.052903,0,3,2,0,5,0,10,3,0
2100.4,1.9907,0,4.8731,-1.3919,913.54,-3.9093,-0.04081,0,3,2,0,5,0,10,3,0
2100.4,1.9854,0,4.8672,-1.3906,913,-3.9082,-0.040701,0,3,2,0,5,0,10,3,0
2100.4,1.978,0,4.8612,-1.3882,912.44,-3.9071,-0.030659,0,3,2,0,5,0,10,3,0
2100.5,1.9703,0,4.8552,-1.3849,911.87,-3.9061,-0.03054,0,3,2,0,5,0,10,3,0
2100.5,1.9641,0,4.8493,-1.3809,911.27,-3.9051,-0.022587,0,3,2,0,5,0,10,3,0
2100.5,1.9583,0,4.8434,-1.3761,910.66,-3.9041,-0.02252,0,3,2,0,5,0,10,3,0
2100.5,1.9517,0,4.8377,-1.3706,910.03,-3.9031,-0.030251,0,3,2,0,5,0,10,3,0
2100.5,1.9444,0,4.832,-1.3645,909.38,-3.9022,-0.030139,0,3,2,0,5,0,10,3,0
2100.5,1.9316,0,4.8265,-1.3577,908.72,-3.9013,-0.049255,0,3,2,0,5,0,10,3,0
2100.5,1.9186,0,4.8212,-1.3502,908.04,-3.9004,-0.048925,0,3,2,0,5,0,10,3,0
2100.5,1.9038,0,4.8159,-1.3417,907.34,-3.8996,-0.069489,0,3,2,0,5,0,10,3,0
2100.5,1.8909,0,4.8107,-1.3324,906.62,-3.8987,-0.069019,0,3,2,0,5,0,10,3,0
2100.6,1.8794,0,4.8057,-1.3225,905.91,-3.898,-0.096792,0,3,2,0,5,0,10,3,0
2100.6,1.8682,0,4.8008,-1.312,905.19,-3.8972,-0.09621,0,3,2,0,5,0,10,3,0
2100.6,1.857,0,4.796,-1.301,904.47,-3.8965,-0.11977,0,3,2,0,5,0,10,3,0
2100.6,1.8458,0,4.7913,-1.2896,903.76,-3.8958,-0.11905,0,3,2,0,5,0,10,3,0
2100.6,1.8364,0,4.7867,-1.278,903.04,-3.8951,-0.14232,0,3,2,0,5,0,10,3,0
2100.6,1.8268,0,4.7823,-1.2662,902.32,-3.8945,-0.14158,0,3,2,0,5,0,10,3,0
2100.6,1.8179,0,4.778,-1.2546,901.61,-3.8939,-0.14997,0,3,2,0,5,0,10,3,0
2100.6,1.8109,0,4.7737,-1.2433,900.89,-3.6875,-0.1494,0,3,2,0,5,0,10,3,0
2100.6,1.8034,0,4.7697,-1.2323,900.18,-3.6896,-0.15059,0,3,2,0,5,0,10,3,0
2100.6,1.7973,0,4.7657,-1.2218,899.46,-3.6916,-0.15008,0,3,2,0,5,0,10,3,0
2100.6,1.7912,0,4.7618,-1.2118,898.74,-3.6937,-0.1442,0,3,2,0,5,0,10,3,0
2100.7,1.7857,0,4.7581,-1.2023,898.03,-3.6958,-0.14375,0,3,2,0,5,0,10,3,0
2100.7,1.7812,0,4.7544,-1.1932,897.31,-3.6979,-0.12914,0,3,2,0,5,0,10,3,0
2100.7,1.7783,0,4.7509,-1.1842,896.59,-3.7,-0.12892,0,3,2,0,5,0,10,3,0
2100.7,1.7748,0,4.7475,-1.1751,895.88,-3.7021,-0.10915,0,3,2,0,5,0,10,3,0
2100.7,1.7717,0,4.7442,-1.1657,895.16,-3.7043,-0.10896,0,3,2,0,5,0,10,3,0
2100.7,1.7689,0,4.7411,-1.1557,894.46,-3.7064,-0.085792,0,3,2,0,5,0,10,3,0
2100.7,1.7658,0,4.738,-1.1447,893.77,-3.7086,-0.085639,0,3,2,0,5,0,10,3,0
2100.7,1.7617,0,4.7351,-1.1324,893.1,-3.7107,-0.059018,0,3,2,0,5,0,10,3,0
2100.7,1.7591,0,4.7323,-1.1187,892.44,-3.7129,-0.058929,0,3,2,0,5,0,10,3,0
2100.7,1.7581,0,4.7296,-1.1035,891.79,-3.715,-0.044831,0,3,2,0,5,0,10,3,0
2100.8,1.755,0,4.727,-1.0866,891.16,-3.7172,-0.044753,0,3,2,0,5,0,10,3,0
2100.8,1.7512,0,4.7246,-1.0683,890.54,-3.7194,-0.032397,0,3,2,0,5,0,10,3,0
2100.8,1.7489,0,4.7222,-1.0486,889.94,-3.6139,-0.032355,0,3,2,0,5,0,10,3,0
2100.8,1.7476,0,4.72,-1.0279,889.35,-3.6147,-0.021845,0,3,2,0,5,0,10,3,0
2100.8,1.7444,0,4.7179,-1.0066,888.77,-3.6156,-0.021805,0,3,2,0,5,0,10,3,0
2100.8,1.7418,0,4.7159,-0.98519,888.21,-3.6164,-0.020031,0,3,2,0,5,0,10,3,0
2100.8,1.7412,0,4.714,-0.96405,887.66,-3.6172,-0.020024,0,3,2,0,5,0,10,3,0
2100.8,1.7396,0,4.7123,-0.94371,887.13,-3.618,-0.020006,0,3,2,0,5,0,10,3,0
2100.8,1.7376,0,4.7107,-0.92458,886.61,-3.6187,-0.019982,0,3,2,0,5,0,10,3,0
2100.8,1.7362,0,4.7091,-0.90702,886.11,-3.6195,-0.028647,0,3,2,0,5,0,10,3,0
2100.9,1.7358,0,4.7077,-0.89127,885.62,-3.6203,-0.02864,0,3,2,0,5,0,10,3,0
2100.9,1.733,0,4.7064,-0.87747,885.14,-3.6211,-0.03726,0,3,2,0,5,0,10,3,0
2100.9,1.7313,0,4.7053,-0.86633,884.68,-3.6218,-0.037222,0,3,2,0,5,0,10,3,0
2100.9,1.7302,0,4.7042,-0.85705,884.23,-3.6226,-0.047579,0,3,2,0,5,0,10,3,0
2100.9,1.7286,0,4.7033,-0.84945,883.8,-3.6233,-0.047536,0,3,2,0,5,0,10,3,0
2100.9,1.7257,0,4.7025,-0.84327,883.38,-3.624,-0.059537,0,3,2,0,5,0,10,3,0
2100.9,1.7238,0,4.7018,-0.83823,882.97,-3.6247,-0.059469,0,3,2,0,5,0,10,3,0
2100.9,1.7224,1,4.7012,-0.83401,882.58,-3.6255,-0.066311,0,3,2,0,5,0,10,3,0
2100.9,1.7203,1,4.7007,-0.83032,882.2,-3.6262,-0.066231,0,3,2,0,5,0,10,3,0
2100.9,1.7176,1,4.7004,-0.82694,881.84,-3.6269,-0.067847,0,3,2,0,5,0,10,3,0
2101,1.7161,1,4.7001,-0.82367,881.49,-3.6276,-0.067784,0,3,2,0,5,0,10,3,0
2101,1.7148,1,4.7,-0.82041,881.15,-3.6283,-0.071163,0,3,2,0,5,0,10,3,0
2101,1.7114,1,4.7,-0.81713,880.83,-3.6289,-0.071024,0,3,2,0,5,0,10,3,0
2101,1.71,1,4.7,-0.81385,880.53,-3.6296,-0.067547,0,3,2,0,5,0,10,3,0
2101,1.7091,1,4.7,-0.81067,880.23,-3.6302,-0.067511,0,3,2,0,5,0,10,3,0
2101,1.7065,1,4.7,-0.80771,879.95,-3.6308,-0.057167,0,3,2,0,5,0,10,3,0
2101,1.7039,1,4.7,-0.80511,879.69,-3.6315,-0.057081,0,3,2,0,5,0,10,3,0
2101,1.7031,1,4.7,-0.80302,879.44,-3.632,-0.046836,0,3,2,0,5,0,10,3,0
2101,1.7012,1,4.7,-0.80195,879.2,-3.6326,-0.046782,0,3,2,0,5,0,10,3,0
2101,1.6999,1,4.7,-0.80163,878.98,-3.6332,-0.029748,0,3,2,0,5,0,10,3,0
2101.1,1.6993,1,4.7,-0.80241,878.77,-3.6337,-0.029737,0,3,2,0,5,0,10,3,0
2101.1,1.6987,1,4.7,-0.80408,878.58,-3.6343,-0.01274,0,3,2,0,5,0,10,3,0
2101.1,1.6976,1,4.7,-0.80665,878.4,-3.6348,-0.012732,0,3,2,0,5,0,10,3,0
2101.1,1.6969,1,4.7,-0.8101,878.23,-3.6353,0.0059391,0,3,2,0,5,0,10,3,0
2101.1,1.696,1,4.7,-0.81439,878.08,-3.6357,0.005936,0,3,2,0,5,0,10,3,0
2101.1,1.6945,1,4.7,-0.81945,877.94,-3.6362,0.021181,0,3,2,0,5,0,10,3,0
2101.1,1.6929,1,4.7,-0.82521,877.82,-3.6366,0.021162,0,3,2,0,5,0,10,3,0
2101.1,1.6917,1,4.7,-0.8316,877.71,-3.6371,0.034681,0,3,2,0,5,0,10,3,0
2101.1,1.6871,1,4.7,-0.83854,877.62,-3.6374,0.034586,0,3,2,0,5,0,10,3,0
2101.1,1.6828,1,4.7,-0.84596,877.54,-3.6378,0.041228,0,3,2,0,5,0,10,3,0
2101.2,1.68,1,4.7001,-0.85379,877.47,-3.6382,0.041161,0,3,2,0,5,0,10,3,0
2101.2,1.6737,1,4.7003,-0.862,877.42,-3.6386,0.035985,0,3,2,0,5,0,10,3,0
2101.2,1.6667,1,4.7007,-0.87078,877.38,-3.639,0.035833,0,3,2,0,5,0,10,3,0
2101.2,1.6673,1,4.7012,-0.87987,877.35,-3.6393,0.025843,0,3,2,0,5,0,10,3,0
2101.2,1.6687,1,4.7017,-0.88928,877.34,-3.6397,0.025864,0,3,2,0,5,0,10,3,0
2101.2,1.6678,1,4.7024,-0.899,877.35,-3.64,0.0091729,0,3,2,0,5,0,10,3,0
2101.2,1.6664,1,4.7032,-0.90906,877.35,-3.6402,0.0091654,0,3,2,0,5,0,10,3,0
2101.2,1.6667,1,4.7042,-0.91949,877.35,-3.6405,-0.0058333,0,3,2,0,5,0,10,3,0
2101.2,1.6656,1,4.7052,-0.9303,877.36,-3.6408,-0.0058296,0,3,2,0,5,0,10,3,0
2101.2,1.6641,1,4.7063,-0.94153,877.36,-3.641,-0.027458,0,3,2,0,5,0,10,3,0
2101.3,1.6637,1,4.7076,-0.95319,877.36,-3.6412,-0.027451,0,3,2,0,5,0,10,3,0
2101.3,1.6629,1,4.709,-0.96526,877.37,-3.6414,-0.047393,0,3,2,0,5,0,10,3,0
2101.3,1.6603,1,4.7105,-0.97772,877.37,-3.6416,-0.047318,0,3,2,0,5,0,10,3,0
2101.3,1.6577,1,4.7121,-0.99051,877.38,-3.6418,-0.057192,0,3,2,0,5,0,10,3,0
2101.3,1.6563,1,4.7138,-1.0035,877.38,-3.6419,-0.057142,0,3,2,0,5,0,10,3,0
2101.3,1.6535,1,4.7157,-1.0166,877.38,-3.7146,-0.060351,0,3,2,0,5,0,10,3,0
2101.3,1.65,1,4.7176,-1.0296,877.39,-3.7138,-0.060227,0,3,2,0,5,0,10,3,0
2101.3,1.6464,1,4.7197,-1.0424,877.39,-3.7129,-0.053509,0,3,2,0,5,0,10,3,0
2101.3,1.6433,1,4.7219,-1.0547,877.39,-3.7121,-0.053408,0,3,2,0,5,0,10,3,0
2101.3,1.6393,1,4.7242,-1.0664,877.4,-3.7113,-0.033606,0,3,2,0,5,0,10,3,0
